"source","target","relation","logFC","p.adjust"
"SENP3","GO:0006282","enriched_in_go",1.25816654117647,0.0380712351108541
"PNKP","GO:0006282","enriched_in_go",1.26479104705882,0.0380712351108541
"RMI2","GO:0006282","enriched_in_go",1.69556748823529,0.0380712351108541
"DMAP1","GO:0006282","enriched_in_go",1.15735010588235,0.0380712351108541
"RNF8","GO:0006282","enriched_in_go",1.37944286470588,0.0380712351108541
"USP1","GO:0006282","enriched_in_go",1.58295585882353,0.0380712351108541
"YY1","GO:0006282","enriched_in_go",-1.00760190588235,0.0380712351108541
"NSD2","GO:0006282","enriched_in_go",1.05831580588235,0.0380712351108541
"NBN","GO:0006282","enriched_in_go",1.06336446470588,0.0380712351108541
"UIMC1","GO:0006282","enriched_in_go",-1.18924798823529,0.0380712351108541
"MRNIP","GO:0006282","enriched_in_go",1.39737837058823,0.0380712351108541
"CDK9","GO:0006282","enriched_in_go",1.87630654705882,0.0380712351108541
"BRD8","GO:0006282","enriched_in_go",1.34299282352941,0.0380712351108541
"UBE2N","GO:0006282","enriched_in_go",-1.35806337058823,0.0380712351108541
"RAD51","GO:0006282","enriched_in_go",1.43286762352941,0.0380712351108541
"FUS","GO:0006282","enriched_in_go",1.17700058235294,0.0380712351108541
"BABAM1","GO:0006282","enriched_in_go",1.00614978823529,0.0380712351108541
"MORF4L1","GO:0006282","enriched_in_go",1.29320948235294,0.0380712351108541
"TLR7","GO:0032755","enriched_in_go",3.55936683529412,0.0386395321244977
"IL17D","GO:0032755","enriched_in_go",5.00956427647059,0.0386395321244977
"BSG","GO:0032755","enriched_in_go",2.97854468823529,0.0386395321244977
"TLR2","GO:0032755","enriched_in_go",1.59465884117647,0.0386395321244977
"TICAM1","GO:0032755","enriched_in_go",2.41809774705882,0.0386395321244977
"IL6","GO:0032755","enriched_in_go",1.59681884705882,0.0386395321244977
"MBP","GO:0032755","enriched_in_go",1.52804277647059,0.0386395321244977
"CARD9","GO:0032755","enriched_in_go",2.03063694117647,0.0386395321244977
"LGALS9","GO:0032755","enriched_in_go",1.82672920588235,0.0386395321244977
"PLCG2","GO:0032755","enriched_in_go",1.72033826470588,0.0386395321244977
"NLRP10","GO:0032755","enriched_in_go",1.94476332941176,0.0386395321244977
"IL1B","GO:0032755","enriched_in_go",1.61558283529412,0.0386395321244977
"SYK","GO:0032755","enriched_in_go",2.08324989411765,0.0386395321244977
"TLR4","GO:0032755","enriched_in_go",1.69562990588235,0.0386395321244977
"AIF1","GO:0032755","enriched_in_go",2.27197472352941,0.0386395321244977
"LILRA2","GO:0032755","enriched_in_go",1.81909029411765,0.0386395321244977
"IL16","GO:0032755","enriched_in_go",1.95713341764706,0.0386395321244977
"LILRB2","GO:0032755","enriched_in_go",1.43611833529412,0.0386395321244977
"LILRA5","GO:0032755","enriched_in_go",1.49702682352941,0.0386395321244977
"BTK","GO:0032755","enriched_in_go",1.18676017058823,0.0386395321244977
"IL1RL2","GO:0032755","enriched_in_go",1.96743401176471,0.0386395321244977
"ARHGEF2","GO:0032755","enriched_in_go",1.26939061176471,0.0386395321244977
"SIGLEC16","GO:0032755","enriched_in_go",1.70374121764706,0.0386395321244977
"IFIH1","GO:0032755","enriched_in_go",1.33438707647059,0.0386395321244977
"POU2AF1","GO:0032755","enriched_in_go",1.47748026470588,0.0386395321244977
"IL17RA","GO:0032755","enriched_in_go",1.71341484117647,0.0386395321244977
"IL1A","GO:0032755","enriched_in_go",1.30584176470588,0.0386395321244977
"NOD2","GO:0032755","enriched_in_go",1.55276208823529,0.0386395321244977
"TRPV4","GO:0032755","enriched_in_go",3.00751977647059,0.0386395321244977
"TLR6","GO:0032755","enriched_in_go",1.54746464117647,0.0386395321244977
"TYROBP","GO:0032755","enriched_in_go",1.59022922941176,0.0386395321244977
"TMEM106A","GO:0032755","enriched_in_go",1.55032028823529,0.0386395321244977
"LEP","GO:0032755","enriched_in_go",5.20844464705882,0.0386395321244977
"RIGI","GO:0032755","enriched_in_go",2.21643124705882,0.0386395321244977
"HYAL2","GO:0032755","enriched_in_go",5.05488754705882,0.0386395321244977
"HMGB1","GO:0032755","enriched_in_go",4.54969620588235,0.0386395321244977
"IL17A","GO:0032755","enriched_in_go",1.33953277647059,0.0386395321244977
"SELENOK","GO:0032755","enriched_in_go",1.12722458235294,0.0386395321244977
"UCN","GO:0032755","enriched_in_go",1.95139722941176,0.0386395321244977
"F2RL1","GO:0032755","enriched_in_go",1.78928777647059,0.0386395321244977
"LBP","GO:0032755","enriched_in_go",1.40215764117647,0.0386395321244977
"ZBTB20","GO:0032755","enriched_in_go",4.42974914117647,0.0386395321244977
"CLEC7A","GO:0032755","enriched_in_go",1.06734842941177,0.0386395321244977
"TRAF6","GO:0032755","enriched_in_go",3.02652908235294,0.0386395321244977
"ARID5A","GO:0032755","enriched_in_go",-2.04702229411765,0.0386395321244977
"EREG","GO:0032755","enriched_in_go",1.44454964705882,0.0386395321244977
"IL17F","GO:0032755","enriched_in_go",-1.33611207058823,0.0386395321244977
"CD74","GO:0032755","enriched_in_go",1.17843547058824,0.0386395321244977
"TIRAP","GO:0032755","enriched_in_go",1.52729966470588,0.0386395321244977
"TLR3","GO:0032755","enriched_in_go",2.23994059411765,0.0386395321244977
"RIPK2","GO:0032755","enriched_in_go",-1.27244876470588,0.0386395321244977
"RELA","GO:0032755","enriched_in_go",-1.67137147058823,0.0386395321244977
"TLR8","GO:0032755","enriched_in_go",-1.16139012352941,0.0386395321244977
"BCL10","GO:0032755","enriched_in_go",-1.07871399411765,0.0386395321244977
"P2RX7","GO:0032755","enriched_in_go",2.85008576470588,0.0386395321244977
"AKIRIN2","GO:0032755","enriched_in_go",1.36533039411765,0.0386395321244977
"PYCARD","GO:0032755","enriched_in_go",4.56583575882353,0.0386395321244977
"IFNG","GO:0032755","enriched_in_go",1.43195477647059,0.0386395321244977
"INAVA","GO:0032755","enriched_in_go",1.44734041176471,0.0386395321244977
"MAPK13","GO:0032755","enriched_in_go",2.47822737647059,0.0386395321244977
"STAT3","GO:0032755","enriched_in_go",-1.14073284117647,0.0386395321244977
"IL36A","GO:0032755","enriched_in_go",2.99392364705882,0.0386395321244977
"LPL","GO:0032755","enriched_in_go",3.42832964705882,0.0386395321244977
"WNT5A","GO:0032755","enriched_in_go",2.79656162352941,0.0386395321244977
"TWIST1","GO:0032755","enriched_in_go",1.29104731764706,0.0386395321244977
"UNC93B1","GO:0032755","enriched_in_go",-1.22476638823529,0.0386395321244977
"CYBA","GO:0032755","enriched_in_go",-1.45090643529412,0.0386395321244977
"APP","GO:0032755","enriched_in_go",-1.12559532352941,0.0386395321244977
"CD36","GO:0032755","enriched_in_go",-1.00819419411765,0.0386395321244977
"TGFB1","GO:0032755","enriched_in_go",-2.31274567058823,0.0386395321244977
"C1QTNF4","GO:0032755","enriched_in_go",-1.70804600588235,0.0386395321244977
"NOS2","GO:0032755","enriched_in_go",-1.07761247058823,0.0386395321244977
"WNT4","GO:0046545","enriched_in_go",3.93829832941176,0.0393119881792847
"EIF2B5","GO:0046545","enriched_in_go",2.9771681,0.0393119881792847
"FOXO3","GO:0046545","enriched_in_go",2.52818709411765,0.0393119881792847
"CEBPB","GO:0046545","enriched_in_go",2.31229690588235,0.0393119881792847
"TAF4","GO:0046545","enriched_in_go",2.08321278823529,0.0393119881792847
"LSM14B","GO:0046545","enriched_in_go",1.67783270588235,0.0393119881792847
"CSMD1","GO:0046545","enriched_in_go",1.65144188823529,0.0393119881792847
"FOXL2","GO:0046545","enriched_in_go",1.57174519411765,0.0393119881792847
"INSR","GO:0046545","enriched_in_go",5.53297065882353,0.0393119881792847
"ZFP42","GO:0046545","enriched_in_go",2.15756793529412,0.0393119881792847
"BCL2","GO:0046545","enriched_in_go",6.17637621764706,0.0393119881792847
"PLEKHA1","GO:0046545","enriched_in_go",3.58379388235294,0.0393119881792847
"A2M","GO:0046545","enriched_in_go",1.86167010588235,0.0393119881792847
"LHX9","GO:0046545","enriched_in_go",1.5614402,0.0393119881792847
"CASP2","GO:0046545","enriched_in_go",2.13334620588235,0.0393119881792847
"AFP","GO:0046545","enriched_in_go",1.65667264117647,0.0393119881792847
"DACH1","GO:0046545","enriched_in_go",1.31477971764706,0.0393119881792847
"NPR2","GO:0046545","enriched_in_go",1.77687635294118,0.0393119881792847
"MMP19","GO:0046545","enriched_in_go",1.42671427647059,0.0393119881792847
"SRC","GO:0046545","enriched_in_go",1.44991295294118,0.0393119881792847
"LHFPL2","GO:0046545","enriched_in_go",3.13646385882353,0.0393119881792847
"HYAL3","GO:0046545","enriched_in_go",1.54688146470588,0.0393119881792847
"ZNF830","GO:0046545","enriched_in_go",1.60015020588235,0.0393119881792847
"KDR","GO:0046545","enriched_in_go",3.11841014117647,0.0393119881792847
"BAX","GO:0046545","enriched_in_go",2.04983814117647,0.0393119881792847
"NOS3","GO:0046545","enriched_in_go",1.15451796470588,0.0393119881792847
"CYP19A1","GO:0046545","enriched_in_go",2.17378667058823,0.0393119881792847
"CTNNA1","GO:0046545","enriched_in_go",1.56395378235294,0.0393119881792847
"MSH4","GO:0046545","enriched_in_go",1.79557082941176,0.0393119881792847
"FST","GO:0046545","enriched_in_go",1.52413436470588,0.0393119881792847
"ATM","GO:0046545","enriched_in_go",2.86122157647059,0.0393119881792847
"LFNG","GO:0046545","enriched_in_go",-1.68003836470588,0.0393119881792847
"ZFX","GO:0046545","enriched_in_go",3.97933229411765,0.0393119881792847
"FOXC1","GO:0046545","enriched_in_go",1.00065021176471,0.0393119881792847
"LEP","GO:0046545","enriched_in_go",5.20844464705882,0.0393119881792847
"INHBB","GO:0046545","enriched_in_go",1.28241676470588,0.0393119881792847
"SIRT1","GO:0046545","enriched_in_go",2.63521847647059,0.0393119881792847
"ESR1","GO:0046545","enriched_in_go",1.35455894705882,0.0393119881792847
"EIF2B4","GO:0046545","enriched_in_go",1.64996732352941,0.0393119881792847
"PGR","GO:0046545","enriched_in_go",1.25106232941176,0.0393119881792847
"UMODL1","GO:0046545","enriched_in_go",1.28445931764706,0.0393119881792847
"CASP3","GO:0046545","enriched_in_go",2.61160377058823,0.0393119881792847
"ARID5B","GO:0046545","enriched_in_go",1.32301929411765,0.0393119881792847
"BMPR1B","GO:0046545","enriched_in_go",2.72802618823529,0.0393119881792847
"NRIP1","GO:0046545","enriched_in_go",1.93287922352941,0.0393119881792847
"ADAMTS1","GO:0046545","enriched_in_go",3.12447315882353,0.0393119881792847
"PCYT1B","GO:0046545","enriched_in_go",3.91196278235294,0.0393119881792847
"IDH1","GO:0046545","enriched_in_go",1.18392730588235,0.0393119881792847
"SMAD4","GO:0046545","enriched_in_go",3.61049953529412,0.0393119881792847
"BRCA2","GO:0046545","enriched_in_go",1.68252812352941,0.0393119881792847
"NOTCH4","GO:0046545","enriched_in_go",1.79807709411765,0.0393119881792847
"GDF9","GO:0046545","enriched_in_go",1.09195564705882,0.0393119881792847
"LHCGR","GO:0046545","enriched_in_go",1.08419445882353,0.0393119881792847
"FSHB","GO:0046545","enriched_in_go",1.92307288235294,0.0393119881792847
"DMC1","GO:0046545","enriched_in_go",1.78980523529412,0.0393119881792847
"EREG","GO:0046545","enriched_in_go",1.44454964705882,0.0393119881792847
"NR5A1","GO:0046545","enriched_in_go",1.93966889411765,0.0393119881792847
"GPR149","GO:0046545","enriched_in_go",1.36757057058823,0.0393119881792847
"SGPL1","GO:0046545","enriched_in_go",1.14231798235294,0.0393119881792847
"BCAS2","GO:0046545","enriched_in_go",4.57738950588235,0.0393119881792847
"NPPC","GO:0046545","enriched_in_go",-1.23848349411765,0.0393119881792847
"TNFAIP6","GO:0046545","enriched_in_go",1.80262907647059,0.0393119881792847
"BCL2L1","GO:0046545","enriched_in_go",2.45117603529412,0.0393119881792847
"UBE3A","GO:0046545","enriched_in_go",4.1501188117647,0.0393119881792847
"SOD1","GO:0046545","enriched_in_go",-1.99304635882353,0.0393119881792847
"EIF2B2","GO:0046545","enriched_in_go",2.73122164705882,0.0393119881792847
"SFRP1","GO:0046545","enriched_in_go",3.15204594705882,0.0393119881792847
"FANCA","GO:0046545","enriched_in_go",3.87577735882353,0.0393119881792847
"FANCG","GO:0046545","enriched_in_go",1.97718257058823,0.0393119881792847
"PTX3","GO:0046545","enriched_in_go",1.44092737058823,0.0393119881792847
"AMH","GO:0046545","enriched_in_go",1.59353252941176,0.0393119881792847
"CGA","GO:0046545","enriched_in_go",1.59215799411765,0.0393119881792847
"PTPRN","GO:0046545","enriched_in_go",2.38851689411765,0.0393119881792847
"INHA","GO:0046545","enriched_in_go",2.31393246470588,0.0393119881792847
"ZFPM2","GO:0046545","enriched_in_go",1.37353193529412,0.0393119881792847
"KIT","GO:0046545","enriched_in_go",1.24564714705882,0.0393119881792847
"ROBO2","GO:0046545","enriched_in_go",1.07879798235294,0.0393119881792847
"STX7","GO:1903076","enriched_in_go",2.31700592352941,0.03940490385255
"ARHGEF16","GO:1903076","enriched_in_go",1.62673050588235,0.03940490385255
"VIL1","GO:1903076","enriched_in_go",2.0096137,0.03940490385255
"EPM2A","GO:1903076","enriched_in_go",3.59868312941176,0.03940490385255
"ITGB1","GO:1903076","enriched_in_go",1.86454737058823,0.03940490385255
"STAC2","GO:1903076","enriched_in_go",1.87066753529412,0.03940490385255
"STAC3","GO:1903076","enriched_in_go",3.04861965294118,0.03940490385255
"MRAP2","GO:1903076","enriched_in_go",2.20819467058823,0.03940490385255
"CAMK2D","GO:1903076","enriched_in_go",1.95187264117647,0.03940490385255
"LYPLAL1","GO:1903076","enriched_in_go",2.27912545294118,0.03940490385255
"ANXA13","GO:1903076","enriched_in_go",2.08988806470588,0.03940490385255
"ARHGAP44","GO:1903076","enriched_in_go",2.68026524117647,0.03940490385255
"WNK1","GO:1903076","enriched_in_go",1.89966534705882,0.03940490385255
"PDPK1","GO:1903076","enriched_in_go",1.93186074117647,0.03940490385255
"CSRP3","GO:1903076","enriched_in_go",1.57401132352941,0.03940490385255
"NRXN1","GO:1903076","enriched_in_go",1.36374654117647,0.03940490385255
"LYPLA1","GO:1903076","enriched_in_go",1.71280460588235,0.03940490385255
"DAB2","GO:1903076","enriched_in_go",1.73143992941176,0.03940490385255
"AKAP5","GO:1903076","enriched_in_go",2.31005377058823,0.03940490385255
"RAB11FIP2","GO:1903076","enriched_in_go",1.77119967058824,0.03940490385255
"ARF6","GO:1903076","enriched_in_go",1.86854044117647,0.03940490385255
"NGDN","GO:1903076","enriched_in_go",1.33847032941176,0.03940490385255
"PKDCC","GO:1903076","enriched_in_go",1.96818369411765,0.03940490385255
"ACTB","GO:1903076","enriched_in_go",1.51043367647059,0.03940490385255
"SPTBN1","GO:1903076","enriched_in_go",5.32677282941176,0.03940490385255
"NUMB","GO:1903076","enriched_in_go",1.64855762941176,0.03940490385255
"RHOQ","GO:1903076","enriched_in_go",2.3202208,0.03940490385255
"PICALM","GO:1903076","enriched_in_go",2.37485859411765,0.03940490385255
"TMBIM1","GO:1903076","enriched_in_go",1.65744705294118,0.03940490385255
"VAMP8","GO:1903076","enriched_in_go",2.99056564705882,0.03940490385255
"EZR","GO:1903076","enriched_in_go",2.09620438823529,0.03940490385255
"STX4","GO:1903076","enriched_in_go",1.78590635294118,0.03940490385255
"CAMK2G","GO:1903076","enriched_in_go",1.8045169,0.03940490385255
"CLIP3","GO:1903076","enriched_in_go",1.55863938823529,0.03940490385255
"STAC","GO:1903076","enriched_in_go",1.72895645294118,0.03940490385255
"CDK5","GO:1903076","enriched_in_go",1.54500629411765,0.03940490385255
"TMEM59","GO:1903076","enriched_in_go",1.18351201176471,0.03940490385255
"DLG1","GO:1903076","enriched_in_go",5.0689526117647,0.03940490385255
"PPP2R5A","GO:1903076","enriched_in_go",4.21945338235294,0.03940490385255
"PIK3R2","GO:1903076","enriched_in_go",1.6922586,0.03940490385255
"PPP1R9B","GO:1903076","enriched_in_go",1.18796312941176,0.03940490385255
"LYPD1","GO:1903076","enriched_in_go",1.40183316470588,0.03940490385255
"PKP1","GO:1903076","enriched_in_go",1.42249233529412,0.03940490385255
"PRKCH","GO:1903076","enriched_in_go",1.63552715882353,0.03940490385255
"LGALS3","GO:1903076","enriched_in_go",-2.43023292941176,0.03940490385255
"WNK3","GO:1903076","enriched_in_go",1.03219242352941,0.03940490385255
"ZDHHC7","GO:1903076","enriched_in_go",2.03246402352941,0.03940490385255
"ABI3","GO:1903076","enriched_in_go",1.15894702352941,0.03940490385255
"AKT1","GO:1903076","enriched_in_go",1.12482194117647,0.03940490385255
"CLTC","GO:1903076","enriched_in_go",2.0397856,0.03940490385255
"DPP10","GO:1903076","enriched_in_go",1.65993752352941,0.03940490385255
"ITGA3","GO:1903076","enriched_in_go",1.55274575882353,0.03940490385255
"RHOG","GO:1903076","enriched_in_go",1.08969468823529,0.03940490385255
"RER1","GO:1903076","enriched_in_go",1.17398087647059,0.03940490385255
"TREM2","GO:1903076","enriched_in_go",-2.22691910588235,0.03940490385255
"PRKCI","GO:1903076","enriched_in_go",1.53487480588235,0.03940490385255
"AR","GO:1903076","enriched_in_go",-5.31265333529412,0.03940490385255
"EPHA2","GO:1903076","enriched_in_go",2.01988734117647,0.03940490385255
"PLS1","GO:1903076","enriched_in_go",2.40705725294118,0.03940490385255
"BCL2L1","GO:1903076","enriched_in_go",2.45117603529412,0.03940490385255
"GPER1","GO:1903076","enriched_in_go",-1.08643268235294,0.03940490385255
"RAMP3","GO:1903076","enriched_in_go",1.28675104117647,0.03940490385255
"STX8","GO:1903076","enriched_in_go",1.45171434705882,0.03940490385255
"AGR2","GO:1903076","enriched_in_go",3.79846477647059,0.03940490385255
"STX3","GO:1903076","enriched_in_go",1.32831363529412,0.03940490385255
"IFNG","GO:1903076","enriched_in_go",1.43195477647059,0.03940490385255
"EPHA3","GO:1903076","enriched_in_go",1.05590571764706,0.03940490385255
"GBP1","GO:1903076","enriched_in_go",4.16061175294117,0.03940490385255
"PTPN9","GO:1903076","enriched_in_go",1.95275506470588,0.03940490385255
"CSK","GO:1903076","enriched_in_go",1.88767286470588,0.03940490385255
"EPHB2","GO:1903076","enriched_in_go",-2.16059887647059,0.03940490385255
"INS","GO:1903076","enriched_in_go",1.73218463529412,0.03940490385255
"KIF5B","GO:1903076","enriched_in_go",1.65244607647059,0.03940490385255
"LDLRAP1","GO:1903076","enriched_in_go",-2.17329132352941,0.03940490385255
"NKD2","GO:1903076","enriched_in_go",1.2575214,0.03940490385255
"CIB1","GO:1903076","enriched_in_go",2.90950765882353,0.03940490385255
"ZDHHC5","GO:1903076","enriched_in_go",2.45724556470588,0.03940490385255
"PPFIA1","GO:1903076","enriched_in_go",1.44421061764706,0.03940490385255
"SORBS1","GO:1903076","enriched_in_go",1.63905981764706,0.03940490385255
"TGFB1","GO:1903076","enriched_in_go",-2.31274567058823,0.03940490385255
"TMED2","GO:1903076","enriched_in_go",-1.78521621764706,0.03940490385255
"PRNP","GO:1903076","enriched_in_go",1.05471907058824,0.03940490385255
"WNT4","GO:1902903","enriched_in_go",3.93829832941176,0.0398941555309198
"LMOD3","GO:1902903","enriched_in_go",2.33497271764706,0.0398941555309198
"TENM1","GO:1902903","enriched_in_go",1.67639265294118,0.0398941555309198
"CDC42EP5","GO:1902903","enriched_in_go",2.47541771176471,0.0398941555309198
"PAK2","GO:1902903","enriched_in_go",1.91553385882353,0.0398941555309198
"TPM1","GO:1902903","enriched_in_go",1.79866222941176,0.0398941555309198
"DMTN","GO:1902903","enriched_in_go",2.26786161764706,0.0398941555309198
"TOGARAM1","GO:1902903","enriched_in_go",1.57625794117647,0.0398941555309198
"CARMIL3","GO:1902903","enriched_in_go",2.44318565882353,0.0398941555309198
"WHAMM","GO:1902903","enriched_in_go",2.49869344117647,0.0398941555309198
"VIL1","GO:1902903","enriched_in_go",2.0096137,0.0398941555309198
"KANK3","GO:1902903","enriched_in_go",1.55004232941176,0.0398941555309198
"NAV3","GO:1902903","enriched_in_go",1.49636357647059,0.0398941555309198
"FGF13","GO:1902903","enriched_in_go",2.13015171764706,0.0398941555309198
"ATXN7","GO:1902903","enriched_in_go",1.96145598235294,0.0398941555309198
"CAPZA1","GO:1902903","enriched_in_go",2.10593817647059,0.0398941555309198
"TMEFF2","GO:1902903","enriched_in_go",2.31829621764706,0.0398941555309198
"S1PR1","GO:1902903","enriched_in_go",2.27025676470588,0.0398941555309198
"APOA1","GO:1902903","enriched_in_go",2.96816114705882,0.0398941555309198
"FKBP4","GO:1902903","enriched_in_go",1.65456284705882,0.0398941555309198
"APC2","GO:1902903","enriched_in_go",2.04636948823529,0.0398941555309198
"CAMSAP2","GO:1902903","enriched_in_go",2.11393802352941,0.0398941555309198
"CLASP2","GO:1902903","enriched_in_go",2.37294947058824,0.0398941555309198
"PFDN4","GO:1902903","enriched_in_go",1.66839421764706,0.0398941555309198
"SPTBN4","GO:1902903","enriched_in_go",1.80901169411765,0.0398941555309198
"HSPA1B","GO:1902903","enriched_in_go",1.76038827058823,0.0398941555309198
"CKAP5","GO:1902903","enriched_in_go",1.60960868823529,0.0398941555309198
"WASHC1","GO:1902903","enriched_in_go",1.57864746470588,0.0398941555309198
"PRKN","GO:1902903","enriched_in_go",1.80763127647059,0.0398941555309198
"CTNNA2","GO:1902903","enriched_in_go",2.93030806470588,0.0398941555309198
"SH3BP1","GO:1902903","enriched_in_go",2.0399209,0.0398941555309198
"COTL1","GO:1902903","enriched_in_go",1.98958982941176,0.0398941555309198
"KANK4","GO:1902903","enriched_in_go",1.4644523117647,0.0398941555309198
"C9orf72","GO:1902903","enriched_in_go",1.60779617647059,0.0398941555309198
"SPTA1","GO:1902903","enriched_in_go",1.75792175882353,0.0398941555309198
"AKAP13","GO:1902903","enriched_in_go",2.4859948117647,0.0398941555309198
"WASHC2C","GO:1902903","enriched_in_go",1.90440651764706,0.0398941555309198
"PSEN1","GO:1902903","enriched_in_go",1.44434591764706,0.0398941555309198
"HAUS5","GO:1902903","enriched_in_go",1.53639102941176,0.0398941555309198
"CKAP2","GO:1902903","enriched_in_go",2.23203990588235,0.0398941555309198
"STMN1","GO:1902903","enriched_in_go",2.17512527058823,0.0398941555309198
"RPS3","GO:1902903","enriched_in_go",1.87544033529412,0.0398941555309198
"SMAD3","GO:1902903","enriched_in_go",2.84878236470588,0.0398941555309198
"CSF3","GO:1902903","enriched_in_go",1.83457756470588,0.0398941555309198
"ROCK2","GO:1902903","enriched_in_go",3.02260790588235,0.0398941555309198
"HAUS7","GO:1902903","enriched_in_go",2.30931687058823,0.0398941555309198
"SEMA5A","GO:1902903","enriched_in_go",1.71815405882353,0.0398941555309198
"CLIP1","GO:1902903","enriched_in_go",1.65441214117647,0.0398941555309198
"FES","GO:1902903","enriched_in_go",2.01896463529412,0.0398941555309198
"WASF1","GO:1902903","enriched_in_go",2.56140065294118,0.0398941555309198
"CYRIB","GO:1902903","enriched_in_go",2.16386349411765,0.0398941555309198
"XIRP2","GO:1902903","enriched_in_go",2.15055085294117,0.0398941555309198
"HAUS2","GO:1902903","enriched_in_go",1.71481081176471,0.0398941555309198
"MKKS","GO:1902903","enriched_in_go",1.75710118235294,0.0398941555309198
"CX3CL1","GO:1902903","enriched_in_go",1.51621772941176,0.0398941555309198
"HAUS4","GO:1902903","enriched_in_go",2.14361035882353,0.0398941555309198
"GAS2L2","GO:1902903","enriched_in_go",1.54454459411765,0.0398941555309198
"MID1IP1","GO:1902903","enriched_in_go",1.59671950588235,0.0398941555309198
"PHLDB2","GO:1902903","enriched_in_go",1.41475807058824,0.0398941555309198
"SPTBN5","GO:1902903","enriched_in_go",1.41612872352941,0.0398941555309198
"ASB2","GO:1902903","enriched_in_go",1.95302682941176,0.0398941555309198
"HSPA8","GO:1902903","enriched_in_go",2.48959016470588,0.0398941555309198
"MAGEL2","GO:1902903","enriched_in_go",2.66800985294117,0.0398941555309198
"ARAP1","GO:1902903","enriched_in_go",2.85703828823529,0.0398941555309198
"PLEKHG2","GO:1902903","enriched_in_go",1.32374247647059,0.0398941555309198
"CCDC88A","GO:1902903","enriched_in_go",1.99077078235294,0.0398941555309198
"RDX","GO:1902903","enriched_in_go",1.56362225882353,0.0398941555309198
"HDGFL3","GO:1902903","enriched_in_go",3.14961498235294,0.0398941555309198
"ARPIN","GO:1902903","enriched_in_go",1.88104374117647,0.0398941555309198
"SERPINF2","GO:1902903","enriched_in_go",1.69005380588235,0.0398941555309198
"LIMCH1","GO:1902903","enriched_in_go",1.95713291764706,0.0398941555309198
"WASHC2A","GO:1902903","enriched_in_go",2.95485558823529,0.0398941555309198
"HCLS1","GO:1902903","enriched_in_go",1.88690684705882,0.0398941555309198
"ARF6","GO:1902903","enriched_in_go",1.86854044117647,0.0398941555309198
"SKA1","GO:1902903","enriched_in_go",1.56306181764706,0.0398941555309198
"CHRNA7","GO:1902903","enriched_in_go",3.57367075294117,0.0398941555309198
"BBOF1","GO:1902903","enriched_in_go",1.5970733,0.0398941555309198
"TMOD1","GO:1902903","enriched_in_go",3.08321307058823,0.0398941555309198
"WASHC4","GO:1902903","enriched_in_go",2.55875668235294,0.0398941555309198
"NUMA1","GO:1902903","enriched_in_go",1.23380361176471,0.0398941555309198
"EMILIN1","GO:1902903","enriched_in_go",2.01834257058823,0.0398941555309198
"ELN","GO:1902903","enriched_in_go",1.47273342352941,0.0398941555309198
"BMP10","GO:1902903","enriched_in_go",2.42022194705882,0.0398941555309198
"ARHGEF2","GO:1902903","enriched_in_go",1.26939061176471,0.0398941555309198
"RICTOR","GO:1902903","enriched_in_go",1.52565251764706,0.0398941555309198
"NF2","GO:1902903","enriched_in_go",2.4115950117647,0.0398941555309198
"AURKB","GO:1902903","enriched_in_go",1.73806192941176,0.0398941555309198
"FRMD7","GO:1902903","enriched_in_go",1.63333982352941,0.0398941555309198
"CRYAB","GO:1902903","enriched_in_go",1.70959505294118,0.0398941555309198
"FCHSD2","GO:1902903","enriched_in_go",1.20393023529412,0.0398941555309198
"PFDN5","GO:1902903","enriched_in_go",1.41749531176471,0.0398941555309198
"SHANK3","GO:1902903","enriched_in_go",2.2386756,0.0398941555309198
"SDC4","GO:1902903","enriched_in_go",1.10895035882353,0.0398941555309198
"SLC9A1","GO:1902903","enriched_in_go",1.32771733529412,0.0398941555309198
"SPTBN1","GO:1902903","enriched_in_go",5.32677282941176,0.0398941555309198
"SPTBN2","GO:1902903","enriched_in_go",1.54521834117647,0.0398941555309198
"ABITRAM","GO:1902903","enriched_in_go",1.61866935294118,0.0398941555309198
"SPTAN1","GO:1902903","enriched_in_go",1.78493901176471,0.0398941555309198
"SCIN","GO:1902903","enriched_in_go",4.80637031764706,0.0398941555309198
"WDR47","GO:1902903","enriched_in_go",1.57675571764706,0.0398941555309198
"ADD3","GO:1902903","enriched_in_go",2.61289741764706,0.0398941555309198
"TRPV4","GO:1902903","enriched_in_go",3.00751977647059,0.0398941555309198
"CDC42EP3","GO:1902903","enriched_in_go",1.64847048235294,0.0398941555309198
"NCKAP1L","GO:1902903","enriched_in_go",2.38026589411765,0.0398941555309198
"TUBB4A","GO:1902903","enriched_in_go",-4.07173716470588,0.0398941555309198
"CLIP3","GO:1902903","enriched_in_go",1.55863938823529,0.0398941555309198
"BBS4","GO:1902903","enriched_in_go",1.40199618235294,0.0398941555309198
"ANKRD23","GO:1902903","enriched_in_go",1.13681759411765,0.0398941555309198
"ACTN2","GO:1902903","enriched_in_go",1.17047195294118,0.0398941555309198
"TMOD3","GO:1902903","enriched_in_go",2.00681472941176,0.0398941555309198
"STMN2","GO:1902903","enriched_in_go",-2.12542722941176,0.0398941555309198
"ARHGEF15","GO:1902903","enriched_in_go",1.09169114117647,0.0398941555309198
"NPHS1","GO:1902903","enriched_in_go",1.35574834117647,0.0398941555309198
"TACSTD2","GO:1902903","enriched_in_go",1.85843001176471,0.0398941555309198
